itemid,property,num_value
300262,141,12.0
190409,790,17280.0
393494,964,1128577.0
192970,19,48.0
3757,400,
385524,790,95880.0
232885,790,115560.0
378027,936,768.0
392032,790,123120.0
253384,768,36.0
312634,299,7200.0
332798,888,388993.0
83230,400,
238769,566,297.6
235965,888,892470.0
136944,631,360.0
100442,790,128040.0
104096,917,57730017394140.0
250527,790,78960.0
458678,720,28800.0
67175,279,628176.0
262869,745,
195650,790,169560.0
69519,790,25320.0
446359,400,
339638,888,206386.0
387547,888,628176.0
64852,538,1063382.0
399929,506,1284577.0
122237,790,105840.0
165768,400,424566.0
196771,790,32040.0
357485,464,378.0
414657,888,832471.0
343706,400,639502.0
6082,19,108.0
356968,790,7920.0
47724,790,57360.0
383903,400,639502.0
284537,810,424566.0
374926,790,7080.0
29787,917,6151992.0
155366,400,424566.0
101887,790,5040.0
159366,805,12.0
250585,790,3828.0
380322,790,173040.0
313406,400,639502.0
212540,96,240.0
54265,400,
421970,720,28800.0
445637,790,1320.0
168923,790,86160.0
357534,790,393360.0
186718,936,96.0
400412,656,168.0
308053,790,72360.0
366713,790,35520.0
89646,790,287520.0
248514,790,103800.0
342180,790,5400.0
449555,671,19.2
286981,790,39960.0
215004,658,38400.0
301101,0,504389.0
302917,790,45132.0
381603,283,36.0
388994,888,832471.0
380714,790,73680.0
92251,790,953280.0
276611,888,784773.0
229291,400,552.0
28642,790,68280.0
327074,790,17520.0
264976,464,384.0
188613,400,424566.0
255843,888,1197088.0
167467,400,720.0
307621,810,
213334,790,84120.0
403438,790,50700.0
298043,790,63600.0
225001,102,276.0
300322,202,24.0
300880,281,4800.0
126031,1075,1029109.0
20437,888,6072.0
423101,1054,639502.0
335613,945,
381463,400,552.0
159479,790,6960.0
429585,790,4560.0
258601,102,396934.0
318831,790,146904.0
212921,888,3816.0
287977,888,36.0
59728,619,6000.0
462653,663,187.2
166458,441,1368.0
306210,790,12840.0
72290,139,1161106.0
39805,888,871215.0
106078,19,72.0
380467,104,10317.0
156623,810,628176.0
408640,279,1175087.0
127705,790,21480.0
390286,888,1284577.0
59716,888,929217.0
413011,400,552.0
266842,917,110760.0
36775,19,639502.0
125737,761,37.32
168832,790,19080.0
192437,400,
90445,917,87201840.0
319778,468,24.0
295600,400,720.0
449897,888,924073.0
350467,790,3720.0
291490,663,121.2
133784,810,300.0
279316,279,628176.0
180217,790,115200.0
193805,120,1284004.0
393409,441,288.0
353621,790,16560.0
407706,790,6960.0
136719,400,552.0
8090,787,588.0
241424,790,30360.0
168322,790,765720.0
449250,400,424566.0
367079,790,10320.0
242478,964,604633.0
23758,324,639502.0
348325,790,7800.0
168887,663,187.2
72282,790,243000.0
203850,790,839880.0
123116,663,187.2
391081,964,604633.0
32732,912,144.0
43054,790,40308.0
131608,790,9480.0
322569,790,27000.0
193318,964,769062.0
414280,790,47652.0
402217,441,18.0
280295,888,1297729.0
153133,790,210960.0
319651,810,1175087.0
22481,790,35988.0
166376,619,1072114.0
385352,11,23040.0
240343,790,159480.0
238137,790,15480.0
375976,900,424566.0
202938,441,
48924,969,
252473,976,18.0
135976,790,7560.0
16475,888,636.0
445699,658,36000.0
363459,400,
229986,439,318063.0
186460,400,639502.0
163765,32,48.0
108485,400,552.0
186411,790,362880.0
292730,888,388705.0
196290,631,360.0
294083,790,375840.0
242347,784,686768.0
232642,888,739952.0
58119,710,12.0
164130,795,757932.0
178085,810,
201567,790,5640.0
392629,139,3000.0
133379,790,22680.0
63751,790,3960.0
191537,790,76200.0
173400,790,254520.0
51473,900,720.0
368764,188,10317.0
136648,976,1135780.0
51688,888,84744504.0
393471,790,22032.0
414965,790,209160.0
457710,888,84.0
228531,888,784581.0
1094,790,3840.0
281505,790,56400.0
305699,283,139581.0
375976,400,424566.0
420246,758,12288.0
298742,295,357845.0
453906,790,47400.0
122425,884,
319411,19,350726.0
38508,961,10980.0
93712,638,12.0
265276,888,842689.0
367969,202,
28790,790,166080.0
414822,888,25764.0
276992,102,624.0
431617,441,424566.0
105568,654,26.4
440419,400,424566.0
43607,790,84240.0
210665,790,443880.0
372722,888,216478.0
13666,468,272976.0
8631,400,639502.0
208021,888,86628.0
138861,790,157560.0
156050,761,190776.0
308702,400,424566.0
386661,790,63912.0
331040,720,10317.0
128978,400,639502.0
274008,790,42960.0
135056,790,13680.0
72742,790,113160.0
91439,344,36.0
438325,790,100440.0
59508,790,148560.0
440028,400,424566.0
164228,400,552.0
319461,566,1144008.0
55810,749,1284577.0
172186,888,
282261,917,31303688220.0
140741,888,628176.0
293688,810,120.0
130831,809,910945.0
148069,888,
297236,790,275400.0
171997,771,639502.0
223229,102,108.0
19450,548,54.0
166099,441,672.0
218517,638,12.0
74126,790,48120.0
466729,441,960.0
67112,719,593897.0
183283,790,241560.0
249876,758,6144.0
372243,790,128400.0
374075,281,48000.0
250130,400,501.6
99748,790,18120.0
347108,771,
82961,790,21480.0
332846,566,424566.0
116250,726,1536.0
178184,120,923584.0
22516,790,359880.0
301615,790,102960.0
127033,790,41280.0
19998,0,663923.0
285771,611,1187104.0
30851,344,628176.0
17402,790,263520.0
326987,758,48.0
104316,790,42480.0
50145,104,5400.0
281422,888,
232412,758,48.0
339705,942,25.2
52258,806,9600.0
36876,790,205680.0
360902,790,228456.0
95507,888,670753.0
393332,790,9960.0
21196,810,888.0
162659,790,87240.0
392333,790,101040.0
159756,790,65880.0
102937,790,74400.0
326641,575,3843732.0
385825,790,4680.0
75969,790,249444.0
273690,790,595080.0
272321,917,651420.0
286691,761,18.0
175464,19,60.0
176896,758,48.0
410154,607,498026.0
463516,784,686768.0
147686,314,
39070,790,444120.0
67018,888,1151795.0
53033,790,77880.0
165438,1066,424566.0
147454,790,280680.0
196809,663,145.2
151565,790,7080.0
190375,566,424566.0
424065,771,
266831,888,23244.0
260577,400,424566.0
372283,566,307.2
55013,790,101520.0
91548,810,276.0
199208,566,312.0
234729,790,71160.0
237766,246,1236.0
440133,803,
6828,790,174600.0
436078,566,424566.0
275860,639,69120.0
440991,790,138768.0
316511,658,21263.0
36207,790,7080.0
54588,790,436200.0
282248,790,100800.0
328394,790,1015320.0
261500,784,12.0
216593,758,545395.0
206515,66,424566.0
92998,790,12360.0
193338,790,114120.0
31916,761,190776.0
291081,771,639502.0
165990,631,988555.0
156555,784,24.0
310830,790,300528.0
125170,790,13080.0
82594,292,12.0
4524,566,424566.0
363311,917,1010769.0
178231,771,
127007,976,1135780.0
10868,275,807959.0
368333,663,187.2
267544,575,1281244.0
45880,790,60600.0
128061,441,336.0
73962,790,4200.0
256291,761,495356.0
435557,756,908104.0
276955,884,628176.0
229393,976,27.6
363492,19,350726.0
197696,947,96.0
165998,400,552.0
48303,447,333542.0
390990,19,350726.0
98395,719,12.0
325867,761,31.68
345285,810,102.0
47551,400,
133662,790,18600.0
101616,411,1500.0
269310,314,1128577.0
73364,586,10317.0
194207,888,286579.0
159221,790,41400.0
41691,887,8064.0
413850,790,22920.0
13783,790,16560.0
308711,441,336.0
264920,439,12.0
204370,139,18000.0
160114,439,318063.0
286078,120,1284004.0
238765,790,5400.0
248831,888,918095.0
135919,719,12.0
385751,720,10317.0
433665,202,100584.0
170692,538,457644.0
161107,790,10080.0
347093,654,72.0
130452,1054,132.0
196500,888,784581.0
304336,810,
222529,120,1284004.0
130483,790,31680.0
327509,761,190776.0
416403,631,600.0
431667,790,88920.0
352830,810,240.0
454311,810,
73720,120,188051.0
214798,790,0.0
433216,790,25080.0
370085,400,424566.0
337925,810,424566.0
278389,888,547494.0
338240,810,
385764,888,
398438,719,593897.0
372503,758,6144.0
459135,888,
449439,976,1135780.0
273526,279,1175087.0
254026,803,639502.0
129020,790,289320.0
47174,790,45960.0
62204,0,489215.0
101489,790,900240.0
367201,790,21600.0
351527,773,12.0
223951,790,62640.0
113240,790,18660.0
327876,810,424566.0
106321,790,48120.0
123170,654,60.0
255547,771,144.0
419304,790,14400.0
258866,790,28440.0
374913,790,143316.0
338721,790,173400.0
109604,790,21840.0
141707,790,36720.0
364530,1054,180.0
423656,1066,41.88
156431,917,8404581900.0
8888,771,190776.0
18607,538,494439.0
179932,790,782040.0
400380,888,
65421,1058,48.0
86510,900,600.0
372705,790,10800.0
108618,400,238.8
465428,790,41520.0
134713,888,504.0
285205,790,92160.0
346309,566,252.0
247159,663,187.2
446864,19,30603.0
33809,771,639502.0
265713,790,23880.0
244641,19,350726.0
449048,663,187.2
175235,900,600.0
57704,976,1135780.0
269706,790,4028280.0
426614,790,309360.0
376225,790,314100.0
308210,888,193098.0
45848,888,1284577.0
303162,790,445968.0
25435,566,424566.0
9916,790,12960.0
389670,790,28248.0
351193,790,13080.0
96314,917,9518100.0
53850,790,27120.0
214974,790,16200.0
324579,790,575400.0
348206,790,63504.0
344890,663,207.6
445042,790,262800.0
191372,790,16080.0
64145,888,824508.0
139522,888,373898.0
132516,19,108.0
160460,758,12.0
121473,400,424566.0
48823,314,39.6
385128,1054,144.0
335951,761,190776.0
332477,0,
350803,397,24.0
156330,638,12.0
28197,771,
158086,468,24.0
258758,790,30120.0
149214,917,1007509.0
385754,790,118800.0
350809,611,36.0
154223,19,350726.0
447552,1075,1029109.0
144038,400,
456931,888,969295.0
278713,810,600.0
240074,917,690241.0
394747,790,42000.0
306827,790,49440.0
326581,790,51720.0
413891,19,908104.0
335780,790,41400.0
265757,917,3528184944.0
137808,810,156.0
213433,607,110091.0
291689,790,32040.0
398663,964,1128577.0
399905,400,
41832,400,552.0
40424,810,
333560,790,132480.0
448025,790,145440.0
256981,810,312.0
388891,202,13332.0
20048,761,190776.0
253869,761,46.8
338084,790,126840.0
175345,790,95040.0
464954,790,80640.0
458971,790,106680.0
59327,917,8532204.0
54647,400,424566.0
120969,790,4680.0
74455,790,14040.0
396747,790,6360.0
322226,419,1144008.0
235837,790,5880.0
257786,1066,424566.0
354213,1066,424566.0
413316,400,402.0
89379,790,671880.0
388857,810,628176.0
360378,888,33576.0
177470,810,
210481,19,350726.0
135341,790,96600.0
330777,19,350726.0
230564,888,992862.0
83160,177,24.0
420888,663,168.0
459691,400,552.0
6486,810,948.0
29345,884,
216920,790,19800.0
379798,19,48.0
356731,790,79920.0
155870,900,424566.0
134968,917,24011801583312.0
403445,790,534720.0
40822,790,30120.0
176676,790,36240.0
213906,771,190776.0
334838,790,31200.0
176086,810,424566.0
320566,400,424566.0
409161,575,24011800764780.0
302779,888,1296854.0
388062,283,1016075.0
114777,790,13680.0
265006,888,
11446,976,1135780.0
64328,720,18600.0
241439,222,12.0
81279,790,478800.0
128326,790,8160.0
123133,790,25320.0
300433,790,4920.0
190672,810,628176.0
114257,566,424566.0
381116,400,552.0
337933,810,424566.0
258830,611,545395.0
147661,631,600.0
85895,761,18.0
159508,439,318063.0
63239,1054,639502.0
162961,758,12.0
410032,98,1169762.0
274541,400,639502.0
26023,790,22464.0
258659,790,8280.0
97354,400,552.0
299252,888,309206.0
108947,790,95040.0
290779,917,57730017113952.0
344865,566,424566.0
52823,719,593897.0
65282,790,131496.0
351988,888,
254977,888,309206.0
283305,790,125880.0
351760,790,5616.0
385849,966,768.0
62269,790,34680.0
432269,726,545395.0
458336,745,639502.0
443216,917,455529720.0
262225,964,604633.0
122049,790,14400.0
265682,888,1284577.0
100725,790,46440.0
69433,790,160560.0
463187,888,1116568.0
160550,370,12.0
162531,976,20.76
378839,719,30603.0
70011,790,40908.0
339979,19,350726.0
128006,202,62688.0
62770,771,190776.0
370589,19,
384335,400,708.0
119377,758,1187104.0
310664,645,1072114.0
205508,790,18120.0
405289,400,552.0
440828,654,147634.0
188394,663,187.2
110111,400,424566.0
402660,790,230880.0
429046,400,639502.0
284888,810,1175087.0
227155,790,63960.0
60715,279,
167046,30,7440.0
357894,102,228.0
53199,566,480.0
278241,400,639502.0
372134,619,1187104.0
450091,790,99240.0
233901,456,60.0
28177,893,24.0
455104,790,21468.0
249228,790,9000.0
387584,400,373.2
165762,790,63480.0
216540,790,12360.0
379260,790,12000.0
54808,611,24.0
252955,790,348000.0
326561,790,151440.0
350440,790,24120.0
337345,780,600.0
419931,719,12.0
204966,790,63840.0
148233,790,6480.0
103903,964,486467.0
76641,790,6600.0
411405,400,
439672,1066,424566.0
361286,771,
270455,790,86916.0
59668,1054,
298873,283,868781.0
412415,719,12.0
65300,790,146880.0
283142,790,376200.0
170591,790,16320.0
459900,790,19908.0
346278,790,959880.0
173848,400,
242029,976,18.0
11672,432,910945.0
81469,790,126600.0
198752,795,132.0
278166,1006,336.0
181521,400,639502.0
433318,758,1187104.0
337487,790,12948.0
373805,790,20880.0
181165,790,72612.0
448294,810,1175087.0
330090,790,42360.0
143940,719,593897.0
292625,188,1080.0
273912,790,9480.0
275603,790,13920.0
3545,1075,120.0
428027,790,10788.0
401421,400,639502.0
313010,400,424566.0
11365,19,908104.0
80631,790,20280.0
293208,810,264.0
192462,976,21.6
67589,790,6960.0
452616,19,84.0
207611,198,12.0
133103,790,97440.0
322477,1025,337002.0
68864,400,
416825,790,29640.0
151721,790,33360.0
30895,790,16080.0
31147,888,373898.0
214389,790,899880.0
139997,790,40800.0
356054,400,424566.0
319344,917,5112.0
380348,258,639502.0
352146,619,1072114.0
138697,400,424566.0
48466,790,3240.0
140685,790,81480.0
431197,790,8520.0
463922,761,127.2
136399,102,396934.0
391062,964,1128577.0
195245,19,908104.0
258345,790,281640.0
372287,790,48960.0
91887,468,272976.0
139326,19,832471.0
234742,1059,12000.0
312065,790,42120.0
57681,771,190776.0
217275,790,50196.0
19794,569,12.0
280184,283,1050009.0
111460,888,447194.0
396990,19,216.0
225606,810,144.0
451989,719,593897.0
313077,888,1154859.0
334434,790,414240.0
216574,279,628176.0
335780,790,41400.0
299381,400,424566.0
55041,222,12.0
408303,1054,639502.0
423659,283,86628.0
426718,768,24.0
388097,790,23160.0
211787,0,266119.0
120716,619,1187104.0
434241,790,57360.0
300290,790,16752.0
464219,790,32340.0
226502,790,26040.0
8082,790,99600.0
85463,884,16392.0
293684,810,
281590,685,1371.6
18918,790,9960.0
85321,790,339360.0
323441,790,7680.0
270781,790,6960.0
451772,790,22920.0
275997,400,639502.0
374694,761,495356.0
187748,104,448753.0
359615,790,443880.0
194999,790,25320.0
76129,663,187.2
103660,19,908104.0
224206,790,31200.0
197240,400,
223375,790,101112.0
441506,888,992862.0
353050,810,424566.0
305079,249,12.0
337220,790,18840.0
243218,400,
207614,441,424566.0
389201,1066,39.6
347885,810,1175087.0
458734,888,1136400.0
416609,1054,
327014,976,1135780.0
242400,619,1187104.0
299565,104,10317.0
335112,790,10680.0
84752,749,486467.0
94257,400,552.0
459631,810,276.0
15171,810,528.0
32028,790,27120.0
270840,400,424566.0
369532,400,424566.0
320206,790,37560.0
59416,888,
382942,139,1161106.0
448728,790,6240.0
113436,790,27600.0
321332,917,126052896.0
288753,495,180.0
448597,790,115680.0
148008,790,149520.0
409357,566,660.0
45803,631,988555.0
82509,283,269926.0
137769,663,187.2
402826,790,85440.0
181968,400,424566.0
281347,400,552.0
234198,415,704799.0
101122,790,15480.0
30804,790,146820.0
327314,611,96.0
246149,790,116160.0
136491,790,146520.0
289671,790,790800.0
100902,400,3228.0
313357,283,1338722.0
235048,810,424566.0
161769,810,612.0
307825,720,9000.0
331215,888,86628.0
300319,400,
56508,790,205560.0
466641,790,62388.0
80803,98,1169762.0
273225,0,1186610.0
156166,348,786769.0
197572,19,309206.0
142071,888,318029.0
452091,810,312.0
329381,566,318.0
150795,790,827340.0
36032,761,30.12
283528,790,1539000.0
427868,888,1185571.0
385722,198,12.0
395359,790,49200.0
352083,888,350726.0
433981,790,25920.0
463813,246,1236.0
201671,790,232680.0
405866,790,20280.0
304796,790,10800.0
407831,893,24.0
169686,790,11160.0
121344,586,16800.0
46024,810,516.0
36667,1064,628176.0
198238,790,218880.0
273451,314,32.4
67267,400,424566.0
200522,749,1128577.0
144111,202,1108284.0
438428,790,9840.0
196264,120,945042.0
299793,790,245760.0
446359,400,639502.0
412277,810,1175087.0
458306,419,63.0
108485,400,424566.0
298471,631,988555.0
269116,771,639502.0
247632,790,67800.0
226054,810,1896.0
405600,441,960.0
164179,758,1187104.0
146346,888,
127784,790,166920.0
375566,790,9372.0
210623,104,2280.0
86013,400,424566.0
343713,809,910945.0
65804,966,3072.0
79931,804,545395.0
56713,361,3240.0
199243,790,63360.0
263153,140,1169762.0
98582,675,84.0
381619,400,
306659,283,703408.0
1809,19,350726.0
347094,663,169.2
423382,790,16320.0
67622,810,1144008.0
99421,790,9000.0
307278,400,552.0
301428,790,9120.0
131448,11,
254368,1054,639502.0
208972,1054,120.0
138315,400,639502.0
412906,292,12.0
406193,888,12.0
362761,790,461640.0
23062,810,1212.0
222388,1054,639502.0
197306,771,190776.0
194800,1066,424566.0
91585,761,29.4
380832,400,424566.0
135514,574,628176.0
59003,790,10320.0
62908,663,187.2
62001,202,1128577.0
262175,790,4200.0
427647,888,
419448,790,255240.0
343547,104,10317.0
439730,784,686768.0
381653,969,
319404,619,1187104.0
85045,1066,25.2
368766,468,272976.0
288513,803,12000.0
15745,790,21480.0
320326,790,989760.0
187117,344,628176.0
147070,279,
111171,888,3348.0
246466,246,1200.0
82400,790,3600.0
65468,400,102.0
232889,790,33720.0
259591,19,72.0
264365,976,1135780.0
141794,685,1344.0
95583,888,153900.0
399844,400,424566.0
40747,790,16320.0
261470,441,1512.0
29286,0,1113685.0
285148,790,43440.0
15598,400,424566.0
110869,1097,655992.0
114566,314,639502.0
414998,202,366408.0
189072,790,23040.0
121846,400,
280849,790,17040.0
363650,790,62640.0
56484,1054,132.0
83550,1066,40.8
161582,749,1284577.0
363459,400,639502.0
90708,790,167880.0
383667,790,6240.0
70016,619,1920.0
191274,790,12960.0
187696,790,157560.0
77350,720,10317.0
270914,685,1371.6
8101,524,686768.0
176346,400,552.0
30705,790,69120.0
268821,104,3600.0
413596,790,11760.0
10721,42,288.0
300111,400,
419252,888,138864.0
270057,441,384.0
311114,790,118200.0
202012,790,9360.0
229416,684,24.0
77066,283,811261.0
292842,663,159.6
233976,790,502320.0
164540,646,96.0
342086,790,6720.0
124838,658,21263.0
111593,283,1323508.0
431244,888,192.0
14923,400,
152883,888,33089.0
84767,758,12.0
3193,400,424566.0
157329,790,101760.0
406626,631,360.0
183611,631,360.0
280401,790,164280.0
462143,1021,
262100,619,12.0
318733,790,7680.0
242194,790,236880.0
32989,638,12.0
44067,188,3000.0
12229,945,216.0
151941,790,88080.0
245080,566,424566.0
11452,790,493920.0
77036,663,122.4
419905,400,
281820,790,26520.0
162399,447,140719.0
176816,19,108.0
93058,271,
462217,790,308400.0
45432,400,2820.0
209175,674,72.0
41404,720,21600.0
428395,790,3840.0
24965,790,4560.0
273619,917,293604.0
270087,888,79200.0
5943,888,1284577.0
424576,1054,
86429,917,58224.0
279120,189,1108780.0
158871,790,14040.0
163084,758,545395.0
449410,790,177000.0
67171,790,217320.0
54461,991,13200.0
30828,401,628176.0
442674,790,334320.0
382764,888,653611.0
141133,1054,
125788,784,3000.0
367035,790,7680.0
267940,720,10317.0
178975,790,3720.0
415077,719,12.0
447781,468,272976.0
170434,790,47520.0
172802,139,60404.0
188364,810,60.0
187202,790,60840.0
417579,663,127.2
465810,456,174.0
173476,790,65640.0
141988,771,
436567,771,190776.0
93346,1054,180.0
29651,810,348133.0
395186,331,
24201,790,9960.0
332770,1063,384.0
398776,790,63840.0
370893,810,1175087.0
93761,790,374640.0
334794,790,108360.0
354744,888,1284577.0
242883,638,12.0
270236,19,30603.0
115279,790,24120.0
76060,917,1380000.0
131419,790,122760.0
124885,888,856800.0
460661,1054,108.0
243185,976,1135780.0
